"","REG","RED","Chapter","Article","Part","ShortN","LIMP","IMPMAX","IMPMIN","DISBATMAX","DISBATMIN","RESTOLMAX","RESTOLMIN","ARMAX","ARMIN","LIMMAX","LIMMIN","CORWMAX","CORWMIN","CIVMAX","CIVMIN","DEPRMAX","DEPRMIN","FINEMAX","FINEMIN","CONF","DEPRDOP","DEPRDOPMAX","DEPRDOPMIN","FINEDOP","FINEDOPMAX","FINEDOPMIN","GRADEMAN","GRADEAUTO"
"1082","1088",2014,"VII","200",2,"Стаття 200. Незаконні дії з документами на переказ, платіжними картками та іншими засобами доступу до банківських рахунків, електронними грошима, обладнанням для їх виготовлення",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1083","1089",2014,"VII","201",1,"Стаття 201. Контрабанда культурних цінностей та зброї",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1084","1090",2014,"VII","201",2,"Стаття 201. Контрабанда культурних цінностей та зброї",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1085","1091",2014,"VII","202",1,"Стаття 202. {Статтю 202 виключено на підставі Закону № 4025-VI від 15.11.2011}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1086","1092",2014,"VII","202",2,"Стаття 202. {Статтю 202 виключено на підставі Закону № 4025-VI від 15.11.2011}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1087","1093",2014,"VII","203-1",1,"Стаття 203-1. Незаконний обіг дисків для лазерних систем зчитування, матриць, обладнання та сировини для їх виробництва",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1088","1094",2014,"VII","203-1",2,"Стаття 203-1. Незаконний обіг дисків для лазерних систем зчитування, матриць, обладнання та сировини для їх виробництва",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1089","1095",2014,"VII","203-2",1,"Стаття 203-2. Незаконна діяльність з організації або проведення азартних ігор, лотерей",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1090","1096",2014,"VII","203-2",2,"Стаття 203-2. Незаконна діяльність з організації або проведення азартних ігор, лотерей",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1091","1097",2014,"VII","203",1,"Стаття 203. {Статтю 203 виключено на підставі Закону № 4025-VI від 15.11.2011}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1092","1098",2014,"VII","203",2,"Стаття 203. {Статтю 203 виключено на підставі Закону № 4025-VI від 15.11.2011}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1093","1099",2014,"VII","204",1,"Стаття 204. Незаконне виготовлення, зберігання, збут або транспортування з метою збуту підакцизних товарів",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1094","1100",2014,"VII","204",2,"Стаття 204. Незаконне виготовлення, зберігання, збут або транспортування з метою збуту підакцизних товарів",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1095","1101",2014,"VII","204",3,"Стаття 204. Незаконне виготовлення, зберігання, збут або транспортування з метою збуту підакцизних товарів",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1096","1102",2014,"VII","205-1",1,"Стаття 205-1. Підроблення документів, які подаються для проведення державної реєстрації юридичної особи та фізичних осіб - підприємців",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1097","1103",2014,"VII","205-1",2,"Стаття 205-1. Підроблення документів, які подаються для проведення державної реєстрації юридичної особи та фізичних осіб - підприємців",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1098","1104",2014,"VII","205",1,"Стаття 205. {Статтю 205 виключено на підставі Закону № 101-IX від 18.09.2019}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1099","1105",2014,"VII","205",2,"Стаття 205. {Статтю 205 виключено на підставі Закону № 101-IX від 18.09.2019}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1100","1106",2014,"VII","206-2",1,"Стаття 206-2. Протиправне заволодіння майном підприємства, установи, організації",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1101","1107",2014,"VII","206-2",2,"Стаття 206-2. Протиправне заволодіння майном підприємства, установи, організації",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1102","1108",2014,"VII","206-2",3,"Стаття 206-2. Протиправне заволодіння майном підприємства, установи, організації",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1103","1109",2014,"VII","206",1,"Стаття 206. Протидія законній господарській діяльності",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1104","1110",2014,"VII","206",2,"Стаття 206. Протидія законній господарській діяльності",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1105","1111",2014,"VII","206",3,"Стаття 206. Протидія законній господарській діяльності",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1106","1112",2014,"VII","207",1,"Стаття 207. {Статтю 207 виключено на підставі Закону № 4025-VI від 15.11.2011}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1107","1113",2014,"VII","207",2,"Стаття 207. {Статтю 207 виключено на підставі Закону № 4025-VI від 15.11.2011}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1108","1114",2014,"VII","207",3,"Стаття 207. {Статтю 207 виключено на підставі Закону № 4025-VI від 15.11.2011}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1109","1115",2014,"VII","208",1,"Стаття 208. {Статтю 208 виключено на підставі Закону № 4025-VI від 15.11.2011}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1110","1116",2014,"VII","209-1",1,"Стаття 209-1. Умисне порушення вимог законодавства про запобігання та протидію легалізації (відмиванню) доходів, одержаних злочинним шляхом, фінансуванню тероризму та фінансуванню розповсюдження зброї масового знищення",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1111","1117",2014,"VII","209-1",2,"Стаття 209-1. Умисне порушення вимог законодавства про запобігання та протидію легалізації (відмиванню) доходів, одержаних злочинним шляхом, фінансуванню тероризму та фінансуванню розповсюдження зброї масового знищення",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1112","1118",2014,"VII","209",1,"Стаття 209. Легалізація (відмивання) майна, одержаного злочинним шляхом",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1113","1119",2014,"VII","209",2,"Стаття 209. Легалізація (відмивання) майна, одержаного злочинним шляхом",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1114","1120",2014,"VII","209",3,"Стаття 209. Легалізація (відмивання) майна, одержаного злочинним шляхом",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1115","1121",2014,"VII","210",1,"Стаття 210. Нецільове використання бюджетних коштів, здійснення видатків бюджету чи надання кредитів з бюджету без встановлених бюджетних призначень або з їх перевищенням",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1116","1122",2014,"VII","210",2,"Стаття 210. Нецільове використання бюджетних коштів, здійснення видатків бюджету чи надання кредитів з бюджету без встановлених бюджетних призначень або з їх перевищенням",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1117","1123",2014,"VII","211",1,"Стаття 211. Видання нормативно-правових актів, що зменшують надходження бюджету або збільшують витрати бюджету всупереч закону",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1118","1124",2014,"VII","211",2,"Стаття 211. Видання нормативно-правових актів, що зменшують надходження бюджету або збільшують витрати бюджету всупереч закону",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1119","1125",2014,"VII","212-1",1,"Стаття 212-1. Ухилення від сплати єдиного внеску на загальнообов'язкове державне соціальне страхування та страхових внесків на загальнообов'язкове державне пенсійне страхування",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1120","1126",2014,"VII","212-1",2,"Стаття 212-1. Ухилення від сплати єдиного внеску на загальнообов'язкове державне соціальне страхування та страхових внесків на загальнообов'язкове державне пенсійне страхування",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1121","1127",2014,"VII","212-1",3,"Стаття 212-1. Ухилення від сплати єдиного внеску на загальнообов'язкове державне соціальне страхування та страхових внесків на загальнообов'язкове державне пенсійне страхування",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1122","1128",2014,"VII","212",1,"Стаття 212. Ухилення від сплати податків, зборів (обов'язкових платежів)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1123","1129",2014,"VII","212",2,"Стаття 212. Ухилення від сплати податків, зборів (обов'язкових платежів)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1124","1130",2014,"VII","212",3,"Стаття 212. Ухилення від сплати податків, зборів (обов'язкових платежів)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1125","1131",2014,"VII","213",1,"Стаття 213. Порушення порядку здійснення заготівлі металобрухту та операцій з металобрухтом",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1126","1132",2014,"VII","213",2,"Стаття 213. Порушення порядку здійснення заготівлі металобрухту та операцій з металобрухтом",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1127","1133",2014,"VII","214",0,"Стаття 214. {Статтю 214 виключено на підставі Закону № 4025-VI від 15.11.2011}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1128","1134",2014,"VII","215",0,"Стаття 215. {Статтю 215 виключено на підставі Закону № 4025-VI від 15.11.2011}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1129","1135",2014,"VII","216",1,"Стаття 216. {Статтю 216 виключено на підставі Закону № 1965-IX від 15.12.2021}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1130","1136",2014,"VII","216",2,"Стаття 216. {Статтю 216 виключено на підставі Закону № 1965-IX від 15.12.2021}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1131","1137",2014,"VII","217",1,"Стаття 217. {Статтю 217 виключено на підставі Закону № 4025-VI від 15.11.2011}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1132","1138",2014,"VII","217",2,"Стаття 217. {Статтю 217 виключено на підставі Закону № 4025-VI від 15.11.2011}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1133","1139",2014,"VII","218",0,"Стаття 218. {Статтю 218 виключено на підставі Закону № 4025-VI від 15.11.2011}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1134","1140",2014,"VII","219",0,"Стаття 219. Доведення до банкрутства",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
